name,year,month,lue,t_opt,t1,t2,t,W
Can Gio,2014,12,2.9164168321304986,25.105664576592616,0.9869627985113609,0.9949538818561335,26.826387874220934,1.1879705121898505
Can Gio,2015,1,2.4779683891065143,25.457565505653253,0.9851045356682913,0.9912235531162353,25.457565505653253,1.015089630093073
Can Gio,2015,2,2.164883627364186,25.457565505653253,0.9851045356682913,0.9952838172612354,26.023380429150883,0.8832156187439436
Can Gio,2015,3,1.62358516143925,25.457565505653253,0.9851045356682913,0.9844612663927016,28.17916556735373,0.6696914706318594
Can Gio,2015,4,1.6352561789010134,25.457565505653253,0.9851045356682913,0.9595192428873124,29.32565433967854,0.6920116056869217
Can Gio,2015,5,3.1895184649613335,25.457565505653253,0.9851045356682913,0.9419279524743163,29.884928171830026,1.3749308682597514
Can Gio,2015,6,3.615398920579576,25.457565505653253,0.9851045356682913,0.9786847127503272,28.513206297762107,1.5
Can Gio,2015,7,3.635552943609331,25.457565505653253,0.9851045356682913,0.9841404168074063,28.199645229673056,1.5
Can Gio,2015,8,3.6401126411887454,25.457565505653253,0.9851045356682913,0.9853747456621419,28.119204971277277,1.5
Can Gio,2015,9,3.6556438875880115,25.457565505653253,0.9851045356682913,0.9895789362475207,27.80348761775158,1.5
Can Gio,2015,10,3.6406371341568082,25.457565505653253,0.9851045356682913,0.9855167468708593,28.109564751470543,1.5
Can Gio,2015,11,3.372983482934742,25.457565505653253,0.9851045356682913,0.9841805786117125,28.196317482977648,1.3915975695320832
Can Gio,2015,12,2.943420031239083,25.457565505653253,0.9851045356682913,0.9918984287590121,27.584616784576856,1.2049293425854928
Can Gio,2016,1,2.4711631657677575,27.896668756838647,0.9688161494500112,0.9912235531162353,27.896668756838647,1.0293295514497391
Can Gio,2016,2,2.1398710949412316,27.896668756838647,0.9688161494500112,0.9865648669805702,27.480594441474647,0.895547139339733
Can Gio,2016,3,1.6096756431335393,27.896668756838647,0.9688161494500112,0.9925408993015381,28.044838865968647,0.6696040494338251
Can Gio,2016,4,1.634503451421083,27.896668756838647,0.9688161494500112,0.9937370764793023,29.806646994537388,0.6791214197607989
Can Gio,2016,5,3.5907313435022745,27.896668756838647,0.9688161494500112,0.9915900892620956,30.05713418071241,1.4950996111913852
Can Gio,2016,6,3.6113821759935925,27.896668756838647,0.9688161494500112,0.9940324569200377,28.249972501283306,1.5
Can Gio,2016,7,3.6075483911219823,27.896668756838647,0.9688161494500112,0.9929770902501868,28.104050859959315,1.5
Can Gio,2016,8,3.609014140373477,27.896668756838647,0.9688161494500112,0.9933806086784818,28.156792927440325,1.5
Can Gio,2016,9,3.596925713291718,27.896668756838647,0.9688161494500112,0.9900530409389102,27.783421550921513,1.5
Can Gio,2016,10,3.5701288315452966,27.896668756838647,0.9688161494500112,0.9826768966905552,27.203499889515054,1.5
Can Gio,2016,11,3.5913279039560018,27.896668756838647,0.9688161494500112,0.9922875570125114,28.018181290077788,1.4942950718179981
Can Gio,2016,12,3.549175201575419,27.896668756838647,0.9688161494500112,0.9769091143002966,26.85040144344757,1.5
Can Gio,2017,1,2.791995930469909,27.264207333457573,0.9736152387437631,0.9912235531162353,27.264207333457573,1.1572200719111794
Can Gio,2017,2,2.5106379619139556,27.264207333457573,0.9736152387437631,0.9889470224323166,27.045551610543306,1.042998861452319
Can Gio,2017,3,2.285172371462565,27.264207333457573,0.9736152387437631,0.9963797589595438,28.156200888637912,0.9422515396627889
Can Gio,2017,4,2.3666630652155147,27.264207333457573,0.9736152387437631,0.9935610743265384,29.19913143340248,0.9786296406420537
Can Gio,2017,5,3.635312106140669,27.264207333457573,0.9736152387437631,0.9956875499864553,28.839944575194753,1.5
Can Gio,2017,6,3.638633671797899,27.264207333457573,0.9736152387437631,0.9965972973192918,28.478976714926066,1.5
Can Gio,2017,7,3.6321952946471288,27.264207333457573,0.9736152387437631,0.9948338356233879,27.741838793407325,1.5
Can Gio,2017,8,3.6339069603667635,27.264207333457573,0.9736152387437631,0.9953026604607176,27.831824904481614,1.5
Can Gio,2017,9,3.6386620406343773,27.264207333457573,0.9736152387437631,0.9966050616093177,28.293919571407994,1.5
Can Gio,2017,10,3.628677285350545,27.264207333457573,0.9736152387437631,0.9938702720112133,27.587018028776196,1.5
Can Gio,2017,11,3.630853212454353,27.264207333457573,0.9736152387437631,0.9948710244905742,27.748939542704495,1.4993900415709767
Can Gio,2017,12,3.3909622249657647,27.264207333457573,0.9736152387437631,0.9838274791239967,26.647126248586186,1.4160449175784107
Can Gio,2018,1,2.7669252789252403,26.8235060007713,0.9767171557204256,0.9912235531162353,26.8235060007713,1.1431902380471015
Can Gio,2018,2,2.4392939177560615,26.8235060007713,0.9767171557204256,0.9894657594993611,26.65164115986666,1.0096143847154897
Can Gio,2018,3,2.1363291748055655,26.8235060007713,0.9767171557204256,0.9959921650053528,28.316331427075166,0.8784378845997544
Can Gio,2018,4,1.895768632282561,26.8235060007713,0.9767171557204256,0.9876139423496851,29.32770901231323,0.7861487142103819
Can Gio,2018,5,3.599426651703235,26.8235060007713,0.9767171557204256,0.990618950869155,29.077977786734564,1.4880510631926382
Can Gio,2018,6,3.650102953564082,26.8235060007713,0.9767171557204256,0.9965636624575718,28.041095568765925,1.5
Can Gio,2018,7,3.6486697871032217,26.8235060007713,0.9767171557204256,0.9961722385812599,27.62420470682115,1.5
Can Gio,2018,8,3.6468868730835355,26.8235060007713,0.9767171557204256,0.9956854048128401,27.482931895427086,1.5
Can Gio,2018,9,3.6459242204152447,26.8235060007713,0.9767171557204256,0.9954225610851447,27.421115569628896,1.5
Can Gio,2018,10,3.6496642835776876,26.8235060007713,0.9767171557204256,0.9964439251224536,28.13615247097784,1.5
Can Gio,2018,11,3.3542982861916553,26.8235060007713,0.9767171557204256,0.9965584781992665,27.818705695050557,1.3784510330267583
Can Gio,2018,12,3.2065428185884755,26.8235060007713,0.9767171557204256,0.9964711676348718,27.7551729005722,1.3178484229915075
Can Gio,2019,1,2.578841257003066,27.050319278053983,0.975145190219011,0.9912235531162353,27.050319278053983,1.0671971680441596
Can Gio,2019,2,2.248610173045811,27.050319278053983,0.975145190219011,0.9955663601874002,27.68438198010465,0.9264769550221204
Can Gio,2019,3,1.7386599451707399,27.050319278053983,0.975145190219011,0.9947426053391591,28.806795386279983,0.7169734967497186
Can Gio,2019,4,1.731311093444152,27.050319278053983,0.975145190219011,0.9785068665772939,30.11452111039173,0.7257925635885832
Can Gio,2019,5,3.356529387271797,27.050319278053983,0.975145190219011,0.9892911516802687,29.421971717954126,1.3917284004308417
Can Gio,2019,6,3.6414778010853857,27.050319278053983,0.975145190219011,0.9958115214656778,28.592697082434892,1.5
Can Gio,2019,7,3.643900696081126,27.050319278053983,0.975145190219011,0.9964739929553317,27.982734301259143,1.5
Can Gio,2019,8,3.6395645000549095,27.050319278053983,0.975145190219011,0.9952881439552826,27.616897488311295,1.5
Can Gio,2019,9,3.639748688010895,27.050319278053983,0.975145190219011,0.9953384934157589,27.628635150061733,1.5
Can Gio,2019,10,3.3120352842129632,27.050319278053983,0.975145190219011,0.9965695154941274,28.06614977940493,1.3632686367353595
Can Gio,2019,11,2.9576363640241885,27.050319278053983,0.975145190219011,0.9915777433262859,27.089517354070807,1.2235432843247587
Can Gio,2019,12,2.3418586101589702,27.050319278053983,0.975145190219011,0.9835197436964122,26.411985839113747,0.9767258648489474
